age,job,marital,education,balance,housing,duration,campaign,deposit
95,4,2,2,2282,0,207,17,1
52,0,2,0,48,0,591,1,0
27,5,0,2,1128,1,88,4,0
40,5,0,3,24,1,185,1,0
66,4,1,0,203,0,376,1,1
52,0,1,0,1648,1,172,3,0
27,5,0,0,-208,1,127,2,0
31,5,1,0,41,1,265,1,0
46,5,1,0,1144,1,376,2,1
25,5,0,2,2483,0,1499,3,1
51,3,1,1,2635,0,407,3,1
29,2,0,0,9,0,202,2,0
44,6,1,0,0,0,175,4,0
30,3,0,1,147,0,234,1,1
37,3,0,1,72,1,885,5,1
35,3,0,1,331,0,857,2,1
32,10,0,1,386,1,482,1,1
73,4,1,1,459,0,281,1,1
46,5,1,3,842,1,833,1,1
54,5,1,2,2933,1,144,2,0
37,1,0,0,3665,0,664,3,1
54,2,1,3,386,0,838,1,1
37,4,1,0,71,0,254,1,0
45,5,1,2,907,0,230,8,0
31,2,0,0,222,1,168,2,0
27,5,0,2,3955,1,205,3,0
27,3,0,1,2489,0,323,2,1
30,1,1,0,590,1,242,3,0
28,0,2,0,785,1,442,2,1
27,6,0,2,9,0,919,2,1
43,5,1,0,833,0,156,1,0
21,11,0,0,224,0,871,1,1
59,6,1,0,957,0,301,1,1
42,5,0,0,625,0,651,3,1
27,1,1,0,58,1,82,1,0
32,3,1,0,0,0,162,4,0
31,1,0,0,628,1,1083,2,0
47,0,1,0,829,1,339,1,0
44,2,1,0,850,0,220,5,0
53,4,1,2,1068,0,200,1,0
29,2,1,0,1135,1,323,1,1
27,5,1,0,-330,1,88,1,0
52,3,1,1,-970,1,489,1,1
43,2,1,2,2567,1,109,1,0
31,1,0,0,816,0,100,2,0
31,2,1,0,0,1,224,2,0
50,1,1,0,416,1,494,5,1
39,5,1,2,2303,1,775,3,1
54,3,1,1,752,0,211,5,1
49,7,1,0,687,1,772,1,1
33,5,1,0,661,1,968,1,1
25,2,2,0,1694,0,159,2,0
41,1,2,0,4047,1,343,1,1
42,0,1,0,281,1,118,1,0
34,10,0,1,36,0,55,1,0
42,5,0,0,419,0,88,3,0
35,5,1,2,159,1,826,1,1
52,6,1,0,94,0,293,3,1
45,3,0,1,2048,1,310,1,1
44,1,1,0,1901,0,165,2,0
27,1,0,0,643,0,317,1,1
42,5,0,2,92,0,86,2,0
33,5,1,0,202,1,377,1,0
59,4,1,3,613,0,75,2,0
45,3,2,0,644,1,633,1,1
27,5,1,0,-59,0,154,3,0
27,1,1,1,8,1,398,1,0
48,2,2,0,-276,1,674,1,1
55,6,2,0,387,1,918,1,1
52,7,2,0,7,0,150,5,0
40,3,1,1,158,0,712,2,1
30,0,1,0,1265,1,414,2,1
60,4,2,0,514,0,187,2,1
59,0,1,0,2343,1,1042,1,1
60,10,1,0,0,0,97,1,0
37,1,1,3,189,0,238,1,1
33,8,1,2,0,0,237,2,0
31,0,0,0,81,1,215,2,0
43,3,0,1,1806,1,161,2,0
38,1,1,0,565,0,93,2,0
52,0,1,2,813,0,113,2,0
25,1,0,0,7103,1,188,3,1
44,1,2,0,14,0,234,1,1
42,5,1,0,1297,1,697,2,0
38,3,0,1,619,1,460,4,1
38,3,1,1,0,1,571,1,1
41,10,0,1,0,0,256,1,0
39,0,1,0,159,0,177,1,0
28,3,0,1,9314,0,276,2,1
54,0,2,0,0,1,330,1,0
38,5,1,2,362,1,100,5,0
58,3,2,3,2986,0,414,1,1
54,1,1,0,114,0,458,3,1
60,4,1,1,0,1,34,4,0
26,5,0,0,396,1,302,1,0
38,1,1,0,381,1,126,2,0
41,5,1,0,1020,1,276,1,0
26,3,0,1,1720,0,383,1,0
19,11,0,2,134,0,271,2,1
58,2,2,0,462,0,332,1,1
39,3,2,1,4692,1,214,2,0
35,3,1,1,-468,1,540,8,1
30,0,0,0,270,0,123,1,1
37,3,1,1,238,0,149,1,1
71,4,1,2,2988,0,130,1,1
51,3,1,1,2455,1,553,1,1
31,3,1,1,877,0,192,1,1
45,6,2,0,-44,1,256,2,0
51,8,1,2,1337,0,74,6,0
39,5,1,0,5222,1,239,2,0
48,6,2,0,201,0,406,2,1
35,6,0,1,415,0,649,1,1
47,0,1,0,3676,0,567,1,1
35,3,0,1,538,0,410,3,1
38,0,2,0,0,0,56,1,0
48,5,0,2,8990,0,1790,2,1
44,0,1,1,348,1,170,2,1
40,2,1,0,5807,1,98,1,0
45,5,1,3,-320,1,204,3,0
35,5,0,2,1147,1,29,1,0
44,5,1,2,1265,1,555,1,1
29,0,2,0,1320,1,489,1,0
36,5,1,0,1193,0,640,1,1
50,3,1,1,5108,1,406,1,1
35,5,1,0,74,0,248,2,0
41,6,0,1,4517,1,137,1,0
55,4,1,0,493,1,647,7,0
42,5,1,0,429,1,110,1,0
30,11,0,1,3300,0,1571,1,1
27,3,0,1,0,1,352,1,0
30,3,0,1,12857,1,150,1,1
25,5,0,0,189,0,687,2,1
59,4,2,2,81,1,107,1,0
46,7,1,1,4726,1,405,1,0
39,3,1,2,0,0,308,7,0
60,3,1,3,264,0,265,1,1
30,5,0,0,1598,1,634,1,1
32,0,1,1,284,1,717,3,1
49,7,2,0,159,1,95,3,0
46,9,1,1,8564,0,397,2,0
51,3,1,1,469,0,491,1,1
35,3,1,1,0,1,229,2,1
48,5,1,0,741,1,227,1,0
45,0,1,0,-106,1,553,3,1
60,5,1,2,14,1,781,4,0
30,1,0,0,298,1,164,2,0
38,3,1,1,1875,0,286,1,0
26,11,0,1,5169,1,397,1,1
25,11,0,0,1868,0,259,1,1
33,0,0,0,572,1,344,1,1
48,5,1,0,1000,1,1268,2,1
42,0,0,0,4253,1,146,1,0
32,2,1,0,38,1,744,1,1
31,2,0,0,13,0,1019,2,1
45,0,1,0,46,1,234,1,0
31,5,1,0,5345,1,260,1,0
30,3,1,1,314,0,364,2,0
34,1,0,0,16,0,990,1,1
28,3,0,1,6551,0,203,1,1
34,3,1,1,73,0,426,2,1
34,3,0,1,5,0,370,2,1
52,5,1,0,580,0,965,2,1
40,1,1,0,192,0,266,2,0
29,5,0,3,694,1,1806,4,1
36,10,1,0,1245,1,1469,9,1
32,2,0,0,182,1,145,1,0
46,1,1,0,332,1,772,1,1
27,5,0,2,265,1,1119,2,1
34,1,1,0,806,0,253,3,1
30,3,0,1,297,0,188,1,1
39,7,1,1,1,1,102,1,0
23,11,0,0,1298,0,603,1,1
58,4,1,0,13,0,92,4,0
40,1,0,3,3652,1,1028,2,1
26,6,0,1,2170,0,317,1,0
44,5,1,0,776,1,306,1,0
54,2,1,0,171,0,673,8,0
34,1,0,0,194,1,1015,1,1
32,2,0,0,2459,1,162,1,0
30,1,1,0,776,0,861,2,1
30,5,1,0,0,1,1399,1,1
54,1,1,1,395,0,183,1,1
34,3,0,1,682,0,472,3,0
33,5,0,0,45,0,13,12,0
35,0,2,0,0,0,245,2,0
41,5,1,2,1461,1,554,2,1
30,0,1,0,15,1,257,1,0
49,3,1,1,64,0,586,1,1
31,3,1,1,216,0,47,1,0
33,0,0,1,272,1,326,1,1
29,5,0,1,455,0,403,1,1
66,4,2,3,53,0,562,4,1
45,2,1,2,2406,1,108,2,0
83,4,2,2,4565,0,175,2,0
28,2,0,0,373,1,115,2,0
41,5,1,0,356,1,90,5,0
35,6,1,0,1,1,173,8,0
30,3,0,1,119,0,430,1,0
28,0,0,0,352,1,431,1,1
21,11,0,3,137,1,198,3,0
37,1,0,0,4,0,933,1,1
42,3,1,1,559,0,88,1,0
40,5,1,0,1023,1,64,5,0
44,0,0,0,985,1,9,7,0
58,4,1,0,35,0,336,7,0
36,3,0,1,490,0,207,8,1
46,1,1,0,2149,1,282,2,1
40,3,1,1,0,1,279,1,0
38,3,1,1,385,1,154,1,1
48,0,2,0,362,0,529,1,1
24,3,1,3,448,0,324,1,1
33,1,0,1,538,1,359,2,0
36,3,1,1,4069,0,517,1,1
53,0,2,3,257,0,1310,2,1
60,1,1,2,65,1,1028,2,1
53,3,1,1,261,0,100,2,0
38,1,1,1,940,0,191,7,0
30,2,0,0,-143,1,85,1,0
46,0,1,0,556,1,646,3,1
29,0,0,0,1277,0,165,2,1
37,3,1,1,789,1,93,1,0
32,2,1,0,914,0,372,1,1
43,1,2,0,6835,0,262,2,0
34,3,1,1,273,1,492,1,1
26,6,0,0,632,0,312,3,1
26,1,0,0,33,0,91,7,0
39,3,1,0,0,1,21,21,0
40,0,1,0,1395,1,122,2,0
48,8,0,0,1042,0,129,2,0
66,3,1,3,2149,1,98,1,1
58,4,1,2,282,1,40,4,0
38,5,2,2,-258,1,134,2,0
42,1,1,1,14282,1,649,4,1
58,3,2,1,5701,0,354,1,1
36,3,0,0,1511,1,270,1,1
32,3,0,1,4,0,181,1,0
37,3,1,1,3556,0,268,1,1
26,3,0,1,1438,0,321,1,1
43,6,1,2,519,0,973,2,1
34,1,0,0,0,0,195,6,0
30,1,0,1,0,1,159,2,1
35,1,0,0,27,1,214,1,1
31,7,0,3,301,1,371,1,0
80,4,2,2,235,0,577,1,1
59,4,2,0,21,1,121,2,0
51,3,0,1,297,1,415,4,1
44,6,1,2,97,1,105,3,0
50,5,1,2,383,0,382,2,0
42,5,1,0,413,1,589,2,1
37,0,1,0,10465,0,144,6,0
33,0,1,3,2780,0,485,1,1
37,1,0,1,197,0,531,1,1
55,1,2,1,264,1,34,2,0
35,5,1,0,667,1,10,5,0
25,1,1,1,839,1,700,3,1
48,7,1,0,104,1,55,1,0
33,0,0,1,235,1,525,1,1
27,2,1,0,94,1,352,2,0
37,5,1,0,-97,1,135,2,0
49,8,1,2,78,0,139,1,0
35,8,0,0,1015,1,406,2,1
28,6,0,2,236,0,460,3,0
52,10,2,0,1291,1,559,1,0
37,3,1,1,6771,0,319,1,1
38,5,2,2,0,0,49,2,0
38,6,1,2,7005,1,696,1,1
30,2,0,0,9,0,194,2,0
39,2,1,2,1951,1,208,2,0
35,1,1,0,410,1,67,2,0
46,5,1,3,9328,1,725,3,1
32,2,1,0,983,1,500,2,1
32,1,1,0,560,0,1044,4,1
61,4,1,1,2557,1,139,3,1
42,5,1,0,1598,1,1463,2,1
37,11,0,3,444,0,1063,5,1
49,3,1,0,99,1,687,2,1
29,11,0,0,658,0,198,2,1
20,0,0,0,336,0,133,1,0
47,1,1,0,1233,1,91,1,1
58,1,1,0,86,0,95,3,0
31,5,1,2,-537,1,1039,7,1
70,4,2,2,482,0,372,1,1
33,3,1,1,0,1,305,1,1
46,5,0,1,460,1,1102,2,1
51,5,1,0,1022,1,311,3,0
49,3,2,1,-2049,1,169,3,0
41,10,1,1,0,1,395,3,1
34,1,0,1,6529,0,505,2,1
36,5,0,0,-175,1,180,2,0
33,0,1,0,95,1,335,1,1
56,2,2,0,72,1,263,1,0
30,1,0,0,175,0,167,4,0
44,3,1,3,2724,0,893,1,1
34,1,0,1,925,1,709,1,1
38,0,1,0,0,1,210,1,1
33,3,0,1,952,1,1241,5,1
60,5,2,0,0,1,1207,1,1
52,5,1,0,2230,0,423,3,1
41,1,0,3,356,1,93,2,0
47,1,1,0,568,1,256,2,0
30,11,0,1,3026,0,251,1,1
44,2,1,0,1335,1,94,5,0
47,1,1,0,2246,1,330,1,0
37,3,0,1,62,1,428,2,1
32,1,0,0,719,1,79,6,0
30,5,0,0,155,1,1426,3,1
24,5,0,0,1,1,79,2,0
50,3,1,0,0,1,94,4,0
36,1,1,0,1466,1,441,1,0
31,11,0,0,1776,0,220,1,1
39,3,0,1,0,1,271,1,1
24,5,0,0,327,1,333,2,0
38,2,1,0,4017,0,470,1,1
31,7,0,0,131,1,157,1,0
30,2,0,0,-100,1,292,1,0
35,5,0,0,40,1,617,4,1
60,3,1,1,2281,0,230,2,1
55,1,1,0,264,1,1150,5,1
35,1,0,0,-54,1,70,2,0
28,3,1,1,84,0,48,21,0
36,3,1,1,1257,0,108,9,0
80,8,1,2,0,0,639,1,1
33,2,1,2,0,1,227,2,0
36,2,0,0,99,0,256,9,0
40,2,1,0,3164,1,329,2,0
28,6,0,0,-353,1,89,3,0
45,0,1,0,231,1,151,3,0
42,6,1,1,0,0,113,1,0
82,8,2,2,1381,0,86,3,0
46,3,1,1,229,1,197,1,0
33,0,1,0,7,1,612,1,0
24,5,1,2,656,1,894,1,1
34,2,0,0,2,1,153,2,1
53,1,1,0,1319,0,1318,3,1
46,6,1,0,926,0,385,5,1
35,3,1,1,2161,0,139,2,1
54,1,0,0,198,1,120,1,0
35,2,1,0,4170,1,1777,1,1
45,1,1,0,1998,0,237,5,1
31,0,1,0,941,1,213,4,0
39,3,0,1,1682,1,147,1,0
29,3,0,1,91,0,99,1,0
57,1,1,0,458,0,177,3,0
32,5,0,0,811,1,563,1,1
78,4,2,2,2787,0,372,1,1
25,11,0,3,3,0,170,1,1
35,5,1,2,526,1,914,2,0
55,3,2,1,9756,1,103,2,1
37,1,0,0,-242,1,1149,6,1
28,5,1,2,278,1,31,9,0
32,0,0,1,8866,0,278,2,1
33,3,0,1,87,0,978,1,1
31,1,0,0,40,0,123,2,0
48,3,2,3,549,1,427,1,0
29,2,0,0,84,0,587,3,1
37,2,1,0,1694,1,404,2,0
30,11,0,3,4468,0,204,1,1
46,3,1,0,0,0,38,6,0
32,0,1,1,0,1,138,1,0
57,8,1,1,2326,0,207,1,1
60,4,1,2,414,0,395,1,0
34,3,1,1,271,1,308,1,1
67,8,2,0,5275,0,222,4,1
45,5,1,2,101,1,460,5,1
28,1,1,2,-58,1,74,1,0
34,7,0,1,2945,1,266,1,0
30,0,1,0,4457,1,566,4,1
33,5,0,0,329,0,224,1,1
31,3,0,1,-201,1,81,4,0
42,1,1,0,314,0,11,22,0
36,3,1,1,659,0,90,13,0
57,7,1,1,958,0,250,2,0
37,2,1,0,1543,1,138,2,1
50,0,0,0,133,0,890,4,1
33,1,2,0,522,0,559,4,0
37,3,0,1,1449,0,291,1,0
42,5,1,2,201,1,841,1,1
45,3,2,1,2813,1,43,1,0
33,1,0,0,0,0,1106,2,0
29,2,0,0,192,0,327,4,0
36,1,1,1,341,0,282,1,1
39,3,1,1,2763,1,526,2,1
34,0,0,0,1352,1,126,1,0
45,0,2,0,0,1,102,1,0
43,3,1,1,1336,1,82,2,0
32,0,1,0,56,1,275,1,0
46,2,1,0,4,0,268,1,1
56,4,1,0,1044,0,353,2,1
31,2,0,0,181,0,182,1,1
25,3,0,1,362,0,617,2,1
53,5,1,2,343,1,616,5,1
38,2,1,0,-762,1,408,2,0
26,5,1,2,399,1,1288,2,0
30,0,0,0,315,1,884,3,1
35,5,0,0,0,1,1174,1,1
45,3,1,1,547,0,577,1,1
37,1,0,0,3326,1,799,1,1
32,3,1,1,1812,0,296,1,1
56,0,1,2,0,1,353,2,0
43,6,1,0,1943,1,202,2,0
56,5,1,2,0,1,82,1,0
37,5,1,2,3154,1,404,1,1
30,0,1,0,590,0,443,3,0
81,4,2,2,949,0,188,2,1
48,1,1,0,335,0,214,3,0
32,2,1,0,201,1,110,2,0
37,3,1,1,3737,0,224,1,1
72,4,1,2,1612,0,530,2,1
28,5,1,0,-470,1,275,2,0
24,11,0,0,387,0,340,8,1
70,4,1,0,2384,0,196,2,1
30,1,1,0,-280,1,609,2,0
28,7,0,0,1734,1,161,3,0
29,1,0,0,307,1,216,1,0
56,2,2,0,191,0,335,3,0
34,1,0,1,2047,1,57,5,0
28,1,0,1,4987,0,924,2,1
43,5,0,2,548,1,98,1,0
35,5,1,2,-1489,1,177,1,0
25,11,1,1,10,1,857,4,1
47,1,2,3,442,1,85,1,0
66,8,2,2,3701,0,834,1,1
36,0,1,1,586,1,126,1,0
56,5,0,0,663,0,819,3,1
35,0,0,0,-32,0,366,2,1
36,0,0,0,8785,1,425,2,0
31,2,0,0,671,1,193,3,0
39,5,0,0,1170,0,383,1,0
48,1,2,0,-154,0,342,3,0
54,0,1,0,602,0,143,2,1
23,0,0,1,897,1,190,2,1
34,3,1,1,13,1,99,3,0
54,7,1,0,0,0,96,1,0
57,1,1,0,589,1,167,1,1
26,2,1,0,77,1,619,1,1
31,0,0,1,676,1,124,2,1
47,1,1,0,335,0,226,1,1
53,3,1,1,9072,0,117,2,0
33,3,1,1,133,1,308,4,0
45,6,2,2,11,0,489,5,1
49,5,0,2,566,1,979,2,1
48,3,1,1,1167,1,122,4,0
26,1,0,1,515,0,775,1,1
25,3,0,1,490,0,394,1,0
26,0,0,0,338,0,209,1,1
34,5,1,0,965,1,372,2,0
34,0,1,0,36,0,192,6,0
35,10,1,0,347,0,231,1,0
37,0,0,0,781,0,75,1,0
39,1,1,0,211,0,53,2,0
32,10,1,0,409,0,217,2,1
28,0,0,0,2,1,454,1,1
51,4,1,1,746,0,372,5,1
57,8,1,1,2326,0,378,1,1
30,5,1,0,486,1,1109,3,1
31,5,1,2,-199,1,149,5,0
30,3,1,1,14,0,90,2,0
53,0,2,0,0,1,586,2,0
31,3,0,1,2384,1,608,2,0
29,3,1,1,205,0,787,1,1
32,0,1,0,51,1,203,1,1
42,5,1,0,-755,1,312,1,0
38,1,1,0,5115,1,318,1,1
34,2,1,0,-315,1,56,2,0
25,5,0,0,1857,1,187,1,1
40,5,2,0,973,0,449,1,1
31,1,0,0,1222,1,186,3,0
36,2,1,0,52,1,351,1,1
31,3,0,1,147,0,469,1,1
37,3,0,1,1027,1,313,1,1
46,2,2,0,5,1,305,2,0
29,7,1,0,714,1,482,2,1
49,3,0,1,151,1,97,3,1
47,1,1,0,19,1,105,2,0
50,3,1,1,453,0,608,1,0
28,11,0,1,221,1,176,1,0
54,2,2,0,0,0,362,1,1
27,2,0,0,795,0,101,3,0
33,5,0,2,1390,1,192,1,0
41,0,2,0,1076,1,77,2,0
31,3,0,1,713,0,162,1,0
29,3,0,1,572,0,224,1,1
46,0,1,0,517,1,29,3,0
32,5,1,2,634,0,696,1,1
36,3,2,1,1057,0,230,2,1
37,3,0,1,340,0,90,4,0
35,3,1,0,339,1,317,1,0
33,3,1,0,336,0,179,3,1
28,3,0,1,80,0,676,2,1
31,2,1,2,997,1,256,1,0
30,3,1,1,6432,1,206,2,0
33,0,1,1,640,0,318,1,0
30,10,0,1,432,1,402,1,1
80,4,1,2,2994,0,320,1,0
58,5,1,2,3109,0,295,1,1
60,6,1,0,957,0,246,1,1
60,4,2,0,545,1,1030,1,1
34,3,1,1,577,1,243,2,0
47,5,1,2,193,1,171,2,0
23,5,0,0,105,1,498,2,0
35,1,0,1,670,0,301,2,1
73,4,1,2,934,0,961,5,1
42,1,2,1,802,0,119,2,0
28,11,0,1,3054,0,384,1,1
33,3,1,1,0,1,535,3,1
58,9,1,1,4150,0,363,1,0
48,0,1,0,2235,1,755,2,0
36,8,0,0,1015,1,1008,1,1
65,4,1,0,2326,0,276,1,1
57,0,1,0,4391,0,1416,1,1
32,1,1,0,484,1,83,6,1
31,5,1,0,2910,1,1392,2,1
35,4,0,2,434,0,138,1,0
69,3,1,1,840,0,128,3,1
49,3,1,0,543,1,213,3,0
35,5,1,2,4319,0,266,1,0
42,5,1,0,681,1,203,1,0
39,1,0,1,21,1,58,1,0
32,1,0,0,324,0,432,1,1
46,1,1,1,0,0,531,1,1
31,3,1,1,131,0,332,2,1
30,2,0,2,5746,1,125,2,0
33,1,0,1,34,0,13,30,0
33,2,1,0,114,0,676,1,1
34,5,1,0,113,1,16,2,0
32,3,1,0,134,1,532,3,1
44,1,2,0,14,0,167,1,1
48,3,1,1,0,0,204,4,1
58,0,1,0,169,0,336,3,1
28,5,1,0,2788,1,369,2,1
33,11,0,3,1170,0,352,1,1
45,0,1,0,434,0,76,4,0
51,2,1,2,8806,1,131,1,0
41,0,0,1,982,0,105,1,0
51,5,1,2,3754,0,202,3,0
30,2,0,1,-477,0,1532,2,1
33,2,2,0,327,1,109,1,0
27,1,0,1,931,1,1078,1,1
34,0,1,1,899,1,114,1,1
37,3,2,1,-42,1,668,2,1
28,11,0,0,2351,0,157,1,1
38,0,2,0,930,1,46,1,0
32,1,0,0,116,1,718,2,1
53,10,1,2,4576,0,82,2,0
32,0,1,0,0,0,209,1,0
47,8,1,0,582,0,73,1,0
29,10,0,1,16,1,43,1,0
36,2,1,0,3740,1,254,1,0
36,0,1,0,110,1,185,1,0
26,1,0,1,401,0,188,2,1
32,1,0,1,654,1,615,4,1
29,3,0,1,265,0,491,1,1
29,3,0,1,92,0,101,1,0
35,0,0,2,8,1,148,18,0
52,3,1,0,0,1,62,13,0
59,1,1,2,3163,1,240,2,0
36,5,1,0,537,0,206,6,0
57,2,2,2,2225,1,8,4,0
52,5,1,2,1409,1,224,1,0
37,5,1,2,-106,1,690,1,1
31,1,0,1,882,0,411,1,1
25,5,0,0,389,0,837,1,1
29,3,0,1,1170,0,453,1,1
49,3,1,1,5887,0,181,3,1
40,5,1,0,1451,0,314,1,1
54,0,1,0,0,1,117,1,0
32,3,0,1,2536,1,958,6,1
42,6,2,0,759,0,97,1,0
29,3,1,1,10576,0,1224,2,1
29,3,0,1,2531,0,634,1,1
57,8,1,2,260,1,38,3,0
40,7,2,1,224,0,606,1,0
35,7,1,0,2971,0,429,4,1
41,7,1,2,0,0,630,2,0
24,3,0,1,1506,0,239,2,1
29,3,0,1,983,1,963,2,1
61,0,1,0,1046,1,158,1,1
40,1,0,0,277,1,274,2,0
55,1,1,0,0,0,506,2,0
43,2,0,0,3403,1,707,2,1
33,7,1,0,135,1,114,1,0
55,6,1,0,-246,0,305,2,0
34,1,0,0,513,1,165,3,0
31,0,1,0,212,1,191,3,0
46,3,1,0,5127,0,472,1,0
47,2,1,0,1111,0,415,4,0
28,3,0,1,2725,0,292,1,1
38,3,1,1,1722,1,500,1,1
37,3,1,2,4721,0,46,1,0
44,5,1,2,0,1,83,2,0
40,0,2,0,2129,0,452,1,1
55,5,2,3,103,1,769,3,0
45,3,1,1,655,0,693,3,1
39,0,1,0,150,0,296,4,1
40,0,1,0,2574,1,432,1,1
46,2,2,0,281,1,267,1,0
36,0,0,1,980,0,156,3,0
47,1,1,0,2283,1,170,2,0
30,10,1,1,163,1,149,1,0
48,5,1,2,1080,1,197,2,0
60,2,1,0,8837,1,144,4,0
24,3,0,1,1,0,396,5,1
58,2,1,2,943,1,243,3,0
26,5,0,2,16,0,249,2,0
48,5,0,2,316,0,560,2,0
42,3,0,1,525,0,127,2,0
44,6,1,1,1151,1,127,2,0
38,1,1,0,0,1,146,4,0
40,5,1,0,-60,1,250,1,0
64,3,1,3,2352,0,153,2,1
26,5,2,0,0,1,48,3,0
40,6,1,1,2430,0,87,2,0
34,3,2,0,291,0,91,2,0
58,3,1,1,2183,1,209,1,0
22,2,0,0,344,1,347,1,1
33,11,0,3,2321,0,699,2,0
30,3,0,0,135,0,112,2,0
29,1,1,0,2326,0,195,1,1
45,5,1,3,1529,1,181,1,1
59,1,1,0,7766,1,1422,1,1
66,4,1,2,2883,0,158,1,1
30,3,0,1,6392,1,335,1,0
25,0,0,0,507,1,832,1,1
42,5,0,2,156,1,7,4,0
54,1,1,1,876,0,269,3,1
56,3,1,0,238,1,808,1,0
31,3,1,1,596,0,192,4,0
30,5,0,0,0,1,768,2,0
30,5,0,0,447,0,426,2,0
46,0,2,0,-60,0,117,1,0
24,0,0,1,1141,1,230,1,0
39,2,2,2,471,1,161,2,0
32,1,1,1,636,1,370,1,1
32,0,0,0,555,1,344,1,1
33,3,1,1,5878,0,438,1,1
42,5,1,0,349,1,226,2,0
26,10,1,1,479,1,133,3,0
48,5,1,2,2227,0,98,12,0
22,11,0,2,3472,0,332,1,1
41,5,0,0,-386,0,477,1,1
42,3,1,3,1519,0,268,1,1
45,1,1,0,1412,1,764,4,0
43,5,2,2,515,1,182,1,0
27,11,0,1,118,0,160,3,1
45,3,1,1,210,1,623,1,0
60,4,2,1,-134,0,243,1,0
56,0,2,2,0,0,542,1,0
48,6,1,0,926,0,382,4,1
41,1,0,0,769,0,222,4,0
45,1,1,0,351,1,18,2,0
33,1,2,0,370,1,145,4,0
39,8,1,2,267,0,1151,5,0
71,1,1,1,383,0,388,3,1
40,5,2,3,528,1,340,2,0
30,10,1,1,2666,0,467,1,1
33,3,1,1,455,1,122,10,0
34,11,0,3,1011,0,253,1,1
52,3,1,1,388,0,272,1,1
31,6,0,0,2616,0,374,1,1
49,2,0,0,1884,1,43,1,0
35,3,1,1,193,1,565,1,1
52,1,1,0,195,1,220,1,1
33,0,1,0,1737,0,524,2,0
58,4,2,1,499,1,181,1,0
53,3,0,1,720,1,99,1,0
80,4,1,2,155,0,290,1,1
27,2,0,0,955,0,206,1,1
53,3,1,1,597,0,392,1,1
50,3,1,0,1165,0,455,1,1
63,8,1,2,91,0,128,3,1
33,1,1,0,557,0,367,1,1
34,10,0,0,3,1,301,1,0
29,1,2,0,477,1,58,1,0
46,1,1,3,3308,0,219,2,1
25,1,0,0,1298,0,206,7,0
30,3,0,1,3779,0,1093,1,1
39,5,1,3,621,1,1333,5,1
39,5,1,0,261,0,841,4,1
36,3,0,1,2032,0,736,1,1
59,4,2,0,514,0,673,6,1
26,3,0,1,-3,0,1022,2,1
55,1,1,0,1938,0,193,1,1
43,6,1,0,210,1,88,5,0
35,1,1,0,0,1,644,4,1
30,10,0,0,-617,0,925,1,1
56,4,1,2,9367,0,320,2,1
28,5,0,2,442,0,157,2,0
20,11,0,0,153,0,100,1,1
46,3,1,1,0,0,305,13,1
40,1,2,0,275,0,409,4,0
30,0,0,0,223,1,862,11,1
37,0,1,0,1283,1,209,1,0
45,5,1,0,640,1,447,1,1
83,4,1,2,425,0,773,1,1
34,5,0,0,855,1,578,1,1
38,1,0,0,565,1,1143,1,1
28,5,0,0,3430,1,72,6,0
29,3,1,1,1387,1,256,2,1
76,4,1,2,1492,0,383,1,1
71,4,1,2,3230,0,341,2,1
49,0,1,1,6574,0,138,3,1
52,1,1,1,523,1,113,1,0
29,3,1,1,2417,1,126,2,0
43,0,0,0,1707,1,369,3,1
32,10,1,0,514,1,812,1,1
48,10,1,0,1559,0,520,3,0
36,3,1,1,495,0,213,3,1
49,0,1,0,1047,0,133,4,0
50,3,1,1,-470,1,130,2,0
38,3,1,1,413,0,240,1,1
32,3,1,1,62,1,45,1,0
37,1,0,1,6101,0,60,5,0
31,3,0,1,533,0,144,1,1
35,1,1,0,2779,0,182,2,1
44,3,1,3,282,0,296,3,1
33,0,1,1,69,0,77,2,0
30,2,0,0,1268,1,105,4,1
50,5,2,2,388,0,701,1,0
38,1,0,1,69,1,253,3,0
28,0,0,0,0,1,390,5,1
27,8,1,2,275,1,196,2,0
46,0,0,0,272,0,149,4,0
38,3,1,1,1276,0,272,2,1
35,1,0,3,726,1,163,1,0
31,1,0,1,2744,1,309,2,0
33,5,0,2,-15,0,326,2,0
46,7,1,0,131,1,69,2,0
46,2,2,3,3390,0,152,3,0
51,5,1,2,216,1,666,3,0
51,7,2,1,2109,0,79,2,1
37,10,1,0,1549,1,161,7,0
38,5,1,0,622,1,611,2,1
29,3,0,1,2955,0,226,2,1
30,1,2,1,317,1,67,5,0
41,7,1,1,121,1,456,1,0
25,0,0,0,1871,0,136,1,1
42,2,2,0,83,0,300,5,0
49,1,0,3,443,0,25,11,0
71,4,1,0,1696,0,486,1,1
28,5,0,0,1348,1,221,2,1
41,3,2,0,0,0,438,2,0
49,3,1,1,1167,1,213,6,1
32,2,0,1,0,0,23,12,0
49,6,1,0,769,1,257,1,0
34,5,1,2,329,1,952,1,1
46,2,1,2,116,1,267,4,0
35,6,0,0,2116,1,409,2,0
49,5,2,2,24,1,701,1,1
38,0,1,0,0,1,547,2,1
62,5,1,0,180,0,389,2,1
40,6,0,0,334,0,219,1,1
25,3,0,1,1602,1,154,1,0
62,8,1,1,1528,0,134,2,1
33,2,1,0,-384,1,125,1,0
35,3,0,1,7918,0,497,1,1
44,3,0,1,5063,0,418,2,1
31,7,0,1,-405,1,703,2,1
